17.500,-0.354,0.354,-1
17.520,-0.351,0.356,-1
17.540,-0.349,0.358,-1
17.560,-0.347,0.360,-1
17.580,-0.345,0.362,-1
17.600,-0.342,0.364,-1
17.620,-0.340,0.367,-1
17.640,-0.338,0.369,-1
17.660,-0.335,0.371,-1
17.680,-0.333,0.373,-1
17.700,-0.331,0.375,-1
17.720,-0.328,0.377,-1
17.740,-0.326,0.379,-1
17.760,-0.324,0.381,-1
17.780,-0.321,0.383,-1
17.800,-0.319,0.385,-1
17.820,-0.316,0.387,-1
17.840,-0.314,0.389,-1
17.860,-0.311,0.391,-1
17.880,-0.309,0.393,-1
17.900,-0.306,0.395,-1
17.920,-0.304,0.397,-1
17.940,-0.301,0.399,-1
17.960,-0.299,0.401,-1
17.980,-0.296,0.403,-1
18.000,-0.294,0.405,-1
18.020,-0.291,0.406,-1
18.040,-0.289,0.408,-1
18.060,-0.286,0.410,-1
18.080,-0.284,0.412,-1
18.100,-0.281,0.414,-1
18.120,-0.278,0.415,-1
18.140,-0.276,0.417,-1
18.160,-0.273,0.419,-1
18.180,-0.271,0.420,-1
18.200,-0.268,0.422,-1
18.220,-0.265,0.424,-1
18.240,-0.263,0.425,-1
18.260,-0.260,0.427,-1
18.280,-0.257,0.429,-1
18.300,-0.255,0.430,-1
18.320,-0.252,0.432,-1
18.340,-0.249,0.434,-1
18.360,-0.246,0.435,-1
18.380,-0.244,0.437,-1
18.400,-0.241,0.438,-1
18.420,-0.238,0.440,-1
18.440,-0.235,0.441,-1
18.460,-0.233,0.443,-1
18.480,-0.230,0.444,-1
18.500,-0.227,0.446,-1
18.520,-0.224,0.447,-1
18.540,-0.221,0.448,-1
18.560,-0.219,0.450,-1
18.580,-0.216,0.451,-1
18.600,-0.213,0.452,-1
18.620,-0.210,0.454,-1
18.640,-0.207,0.455,-1
18.660,-0.204,0.456,-1
18.680,-0.201,0.458,-1
18.700,-0.199,0.459,-1
18.720,-0.196,0.460,-1
18.740,-0.193,0.461,-1
18.760,-0.190,0.463,-1
18.780,-0.187,0.464,-1
18.800,-0.184,0.465,-1
18.820,-0.181,0.466,-1
18.840,-0.178,0.467,-1
18.860,-0.175,0.468,-1
18.880,-0.172,0.469,-1
18.900,-0.169,0.470,-1
18.920,-0.166,0.471,-1
18.940,-0.163,0.473,-1
18.960,-0.160,0.474,-1
18.980,-0.157,0.475,-1
19.000,-0.155,0.476,-1
19.020,-0.152,0.476,-1
19.040,-0.149,0.477,-1
19.060,-0.146,0.478,-1
19.080,-0.143,0.479,-1
19.100,-0.139,0.480,-1
19.120,-0.136,0.481,-1
19.140,-0.133,0.482,-1
19.160,-0.130,0.483,-1
19.180,-0.127,0.484,-1
19.200,-0.124,0.484,-1
19.220,-0.121,0.485,-1
19.240,-0.118,0.486,-1
19.260,-0.115,0.487,-1
19.280,-0.112,0.487,-1
19.300,-0.109,0.488,-1
19.320,-0.106,0.489,-1
19.340,-0.103,0.489,-1
19.360,-0.100,0.490,-1
19.380,-0.097,0.491,-1
19.400,-0.094,0.491,-1
19.420,-0.091,0.492,-1
19.440,-0.088,0.492,-1
19.460,-0.084,0.493,-1
19.480,-0.081,0.493,-1
19.500,-0.078,0.494,-1
19.520,-0.075,0.494,-1
19.540,-0.072,0.495,-1
19.560,-0.069,0.495,-1
19.580,-0.066,0.496,-1
19.600,-0.063,0.496,-1
19.620,-0.060,0.496,-1
19.640,-0.056,0.497,-1
19.660,-0.053,0.497,-1
19.680,-0.050,0.497,-1
19.700,-0.047,0.498,-1
19.720,-0.044,0.498,-1
19.740,-0.041,0.498,-1
19.760,-0.038,0.499,-1
19.780,-0.035,0.499,-1
19.800,-0.031,0.499,-1
19.820,-0.028,0.499,-1
19.840,-0.025,0.499,-1
19.860,-0.022,0.500,-1
19.880,-0.019,0.500,-1
19.900,-0.016,0.500,-1
19.920,-0.013,0.500,-1
19.940,-0.009,0.500,-1
19.960,-0.006,0.500,-1
19.980,-0.003,0.500,-1
20.000,-0.000,0.500,-1
